#  N   Simpsons     Milne      GSL_QAG_31  
#-----------------------------------------
17269  3.533950e-15  6.361109e-15  7.067899e-16
17273  5.512961e-15  1.130864e-15  7.067899e-16
17277  4.240740e-16  2.403086e-15  7.067899e-16
17281  5.937035e-15  9.612343e-15  7.067899e-16
17285  1.738703e-14  1.413580e-15  7.067899e-16
17289  1.017777e-14  4.240740e-15  7.067899e-16
17293  2.502036e-14  4.099382e-15  7.067899e-16
17297  1.314629e-14  1.696296e-15  7.067899e-16
17301  1.272222e-15  1.130864e-15  7.067899e-16
17305  2.120370e-15  2.544444e-15  7.067899e-16
17309  2.827160e-15  8.764195e-15  7.067899e-16
17313  5.512961e-15  3.251234e-15  7.067899e-16
17317  4.382098e-15  1.569074e-14  7.067899e-16
17321  1.201543e-14  3.251234e-15  7.067899e-16
17325  6.785183e-15  1.766975e-14  7.067899e-16
17329  8.764195e-15  1.046049e-14  7.067899e-16
17333  8.198763e-15  1.357037e-14  7.067899e-16
17337  1.003642e-14  4.099382e-15  7.067899e-16
17341  1.102592e-14  1.300493e-14  7.067899e-16
17345  1.512530e-14  1.837654e-15  7.067899e-16
17349  8.764195e-15  5.937035e-15  7.067899e-16
17353  4.523456e-15  1.413580e-15  7.067899e-16
17357  7.350615e-15  5.512961e-15  7.067899e-16
17361  2.120370e-14  5.795677e-15  7.067899e-16
17365  3.533950e-15  3.816666e-15  7.067899e-16
17369  1.272222e-14  1.766975e-14  7.067899e-16
17373  1.300493e-14  8.905553e-15  7.067899e-16
17377  1.993148e-14  1.102592e-14  7.067899e-16
17381  2.360678e-14  1.258086e-14  7.067899e-16
17385  1.738703e-14  1.950740e-14  7.067899e-16
17389  7.633331e-15  7.491973e-15  7.067899e-16
17393  6.643825e-15  3.675308e-15  7.067899e-16
17397  5.654319e-15  2.261728e-15  7.067899e-16
17401  1.696296e-15  9.188269e-15  7.067899e-16
17405  7.916047e-15  5.937035e-15  7.067899e-16
17409  9.046911e-15  1.017777e-14  7.067899e-16
17413  1.653888e-14  8.481479e-16  7.067899e-16
17417  8.481479e-15  2.544444e-15  7.067899e-16
17421  1.413580e-15  7.491973e-15  7.067899e-16
17425  1.371172e-14  5.654319e-16  7.067899e-16
17429  1.272222e-14  9.895059e-16  7.067899e-16
17433  8.764195e-15  1.766975e-14  7.067899e-16
17437  1.766975e-14  2.332407e-14  7.067899e-16
17441  7.491973e-15  5.795677e-15  7.067899e-16
17445  0.000000e+00  6.785183e-15  7.067899e-16
17449  3.251234e-15  1.936604e-14  7.067899e-16
17453  5.088887e-15  1.696296e-15  7.067899e-16
17457  1.611481e-14  4.523456e-15  7.067899e-16
17461  5.088887e-15  9.470985e-15  7.067899e-16
17465  7.491973e-15  2.403086e-15  7.067899e-16
17469  9.329627e-15  9.895059e-15  7.067899e-16
17473  8.622837e-15  4.947530e-15  7.067899e-16
17477  4.664814e-15  4.664814e-15  7.067899e-16
17481  1.498395e-14  1.526666e-14  7.067899e-16
17485  5.654319e-15  9.895059e-16  7.067899e-16
17489  6.785183e-15  4.099382e-15  7.067899e-16
17493  1.795246e-14  7.350615e-15  7.067899e-16
17497  8.198763e-15  3.533950e-15  7.067899e-16
17501  9.895059e-16  3.533950e-15  7.067899e-16
17505  7.916047e-15  3.251234e-15  7.067899e-16
17509  7.916047e-15  1.130864e-15  7.067899e-16
17513  1.272222e-15  9.612343e-15  7.067899e-16
17517  1.272222e-14  2.827160e-16  7.067899e-16
17521  4.382098e-15  2.827160e-15  7.067899e-16
17525  1.159135e-14  3.533950e-15  7.067899e-16
17529  8.481479e-16  1.470123e-14  7.067899e-16
17533  1.837654e-15  5.230245e-15  7.067899e-16
17537  1.272222e-15  5.088887e-15  7.067899e-16
17541  8.481479e-15  1.837654e-15  7.067899e-16
17545  4.099382e-15  1.272222e-15  7.067899e-16
17549  4.240740e-15  4.240740e-15  7.067899e-16
17553  6.361109e-15  2.403086e-15  7.067899e-16
17557  1.102592e-14  4.664814e-15  7.067899e-16
17561  1.554938e-15  3.533950e-15  7.067899e-16
17565  1.229814e-14  5.654319e-15  7.067899e-16
17569  4.523456e-15  9.612343e-15  7.067899e-16
17573  5.654319e-16  2.968518e-15  7.067899e-16
17577  1.696296e-15  2.968518e-15  7.067899e-16
17581  4.806172e-15  5.371603e-15  7.067899e-16
17585  3.958024e-14  9.612343e-15  7.067899e-16
17589  1.003642e-14  1.696296e-15  7.067899e-16
17593  5.937035e-15  5.654319e-15  7.067899e-16
17597  9.470985e-15  5.654319e-16  7.067899e-16
17601  4.240740e-15  2.544444e-15  7.067899e-16
17605  1.470123e-14  6.926541e-15  7.067899e-16
17609  9.329627e-15  2.544444e-15  7.067899e-16
17613  1.229814e-14  6.643825e-15  7.067899e-16
17617  5.371603e-15  1.258086e-14  7.067899e-16
17621  7.350615e-15  1.286358e-14  7.067899e-16
17625  1.512530e-14  4.240740e-15  7.067899e-16
17629  1.979012e-15  1.074321e-14  7.067899e-16
17633  3.816666e-15  3.958024e-15  7.067899e-16
17637  3.816666e-15  2.120370e-14  7.067899e-16
17641  1.357037e-14  8.481479e-15  7.067899e-16
17645  5.937035e-15  1.696296e-15  7.067899e-16
17649  1.979012e-15  1.554938e-15  7.067899e-16
17653  1.964876e-14  4.240740e-15  7.067899e-16
17657  2.827160e-15  7.916047e-15  7.067899e-16
17661  1.837654e-15  6.078393e-15  7.067899e-16
17665  7.350615e-15  5.230245e-15  7.067899e-16
17669  1.979012e-15  3.958024e-15  7.067899e-16
17673  9.329627e-15  2.148641e-14  7.067899e-16
17677  1.752839e-14  1.979012e-15  7.067899e-16
17681  8.481479e-16  3.392592e-15  7.067899e-16
17685  1.950740e-14  6.502467e-15  7.067899e-16
17689  1.752839e-14  2.120370e-15  7.067899e-16
17693  2.176913e-14  7.350615e-15  7.067899e-16
17697  2.388950e-14  5.795677e-15  7.067899e-16
17701  1.413580e-16  1.809382e-14  7.067899e-16
17705  1.979012e-15  8.905553e-15  7.067899e-16
17709  1.696296e-15  9.470985e-15  7.067899e-16
17713  1.385308e-14  3.816666e-15  7.067899e-16
17717  5.937035e-15  8.481479e-15  7.067899e-16
17721  1.385308e-14  2.827160e-15  7.067899e-16
17725  1.554938e-15  2.728209e-14  7.067899e-16
17729  6.643825e-15  1.738703e-14  7.067899e-16
17733  7.067899e-16  2.261728e-15  7.067899e-16
17737  2.261728e-15  6.502467e-15  7.067899e-16
17741  1.102592e-14  5.371603e-15  7.067899e-16
17745  1.908333e-14  7.067899e-15  7.067899e-16
17749  4.523456e-15  3.251234e-15  7.067899e-16
17753  1.357037e-14  5.654319e-15  7.067899e-16
17757  2.544444e-15  5.088887e-15  7.067899e-16
17761  4.240740e-15  8.764195e-15  7.067899e-16
17765  9.470985e-15  1.243950e-14  7.067899e-16
17769  1.145000e-14  3.392592e-15  7.067899e-16
17773  5.088887e-15  6.361109e-15  7.067899e-16
17777  7.067899e-16  1.201543e-14  7.067899e-16
17781  8.905553e-15  6.926541e-15  7.067899e-16
17785  5.937035e-15  8.198763e-15  7.067899e-16
17789  1.738703e-14  1.554938e-14  7.067899e-16
17793  4.523456e-15  9.470985e-15  7.067899e-16
17797  1.554938e-14  2.827160e-15  7.067899e-16
17801  2.827160e-16  3.958024e-15  7.067899e-16
17805  5.654319e-15  2.063827e-14  7.067899e-16
17809  6.785183e-15  7.067899e-15  7.067899e-16
17813  2.120370e-15  1.130864e-15  7.067899e-16
17817  1.215679e-14  5.230245e-15  7.067899e-16
17821  4.099382e-15  1.526666e-14  7.067899e-16
17825  3.251234e-15  7.209257e-15  7.067899e-16
17829  1.837654e-15  2.968518e-15  7.067899e-16
17833  3.392592e-15  3.675308e-15  7.067899e-16
17837  1.046049e-14  9.188269e-15  7.067899e-16
17841  3.958024e-15  1.031913e-14  7.067899e-16
17845  1.583209e-14  4.382098e-15  7.067899e-16
17849  1.130864e-14  7.209257e-15  7.067899e-16
17853  5.795677e-15  5.512961e-15  7.067899e-16
17857  1.145000e-14  4.240740e-16  7.067899e-16
17861  8.764195e-15  5.088887e-15  7.067899e-16
17865  7.067899e-16  8.764195e-15  7.067899e-16
17869  1.837654e-15  4.947530e-15  7.067899e-16
17873  1.385308e-14  3.109876e-15  7.067899e-16
17877  3.675308e-15  5.512961e-15  7.067899e-16
17881  1.272222e-15  8.198763e-15  7.067899e-16
17885  1.399444e-14  1.130864e-15  7.067899e-16
17889  1.413580e-16  1.696296e-15  7.067899e-16
17893  2.063827e-14  3.392592e-15  7.067899e-16
17897  8.481479e-15  9.612343e-15  7.067899e-16
17901  9.329627e-15  1.569074e-14  7.067899e-16
17905  2.968518e-15  6.078393e-15  7.067899e-16
17909  2.685802e-15  8.905553e-15  7.067899e-16
17913  2.134506e-14  3.816666e-15  7.067899e-16
17917  6.926541e-15  8.481479e-15  7.067899e-16
17921  1.201543e-14  2.827160e-15  7.067899e-16
17925  9.046911e-15  5.795677e-15  7.067899e-16
17929  1.597345e-14  4.240740e-16  7.067899e-16
17933  3.392592e-15  3.675308e-15  7.067899e-16
17937  1.979012e-15  1.597345e-14  7.067899e-16
17941  2.261728e-15  2.827160e-16  7.067899e-16
17945  1.837654e-15  4.382098e-15  7.067899e-16
17949  8.198763e-15  4.240740e-15  7.067899e-16
17953  1.215679e-14  2.685802e-15  7.067899e-16
17957  7.350615e-15  1.145000e-14  7.067899e-16
17961  1.031913e-14  1.130864e-15  7.067899e-16
17965  2.035555e-14  2.120370e-15  7.067899e-16
17969  5.512961e-15  1.979012e-15  7.067899e-16
17973  7.067899e-15  1.781111e-14  7.067899e-16
17977  1.696296e-14  1.498395e-14  7.067899e-16
17981  1.908333e-14  1.017777e-14  7.067899e-16
17985  1.936604e-14  1.130864e-15  7.067899e-16
17989  1.526666e-14  1.272222e-15  7.067899e-16
17993  1.145000e-14  4.523456e-15  7.067899e-16
17997  2.445493e-14  2.827160e-16  7.067899e-16
18001  1.229814e-14  1.385308e-14  7.067899e-16
18005  3.251234e-15  1.413580e-16  7.067899e-16
18009  1.554938e-15  1.413580e-16  7.067899e-16
18013  1.837654e-15  2.120370e-15  7.067899e-16
18017  1.102592e-14  3.109876e-15  7.067899e-16
18021  3.816666e-15  3.958024e-15  7.067899e-16
18025  1.215679e-14  2.007283e-14  7.067899e-16
18029  5.654319e-16  2.827160e-16  7.067899e-16
18033  1.880061e-14  5.230245e-15  7.067899e-16
18037  5.512961e-15  1.046049e-14  7.067899e-16
18041  2.106234e-14  1.357037e-14  7.067899e-16
18045  1.229814e-14  5.088887e-15  7.067899e-16
18049  8.198763e-15  8.057405e-15  7.067899e-16
18053  1.003642e-14  5.230245e-15  7.067899e-16
18057  7.067899e-16  5.230245e-15  7.067899e-16
18061  1.668024e-14  1.413580e-15  7.067899e-16
18065  1.385308e-14  1.696296e-15  7.067899e-16
18069  1.526666e-14  1.837654e-15  7.067899e-16
18073  1.385308e-14  3.958024e-15  7.067899e-16
18077  8.481479e-16  4.240740e-16  7.067899e-16
18081  9.470985e-15  6.643825e-15  7.067899e-16
18085  2.502036e-14  1.116728e-14  7.067899e-16
18089  2.544444e-15  1.993148e-14  7.067899e-16
18093  1.258086e-14  5.654319e-15  7.067899e-16
18097  1.922469e-14  8.198763e-15  7.067899e-16
18101  7.209257e-15  5.230245e-15  7.067899e-16
18105  5.654319e-16  6.502467e-15  7.067899e-16
18109  2.275864e-14  8.622837e-15  7.067899e-16
18113  1.498395e-14  7.633331e-15  7.067899e-16
18117  2.685802e-15  1.130864e-15  7.067899e-16
18121  1.979012e-15  1.837654e-15  7.067899e-16
18125  1.540802e-14  2.403086e-15  7.067899e-16
18129  1.837654e-15  5.230245e-15  7.067899e-16
18133  6.361109e-15  6.643825e-15  7.067899e-16
18137  4.523456e-15  1.286358e-14  7.067899e-16
18141  2.685802e-15  1.229814e-14  7.067899e-16
18145  1.046049e-14  1.215679e-14  7.067899e-16
18149  1.427716e-14  1.851790e-14  7.067899e-16
18153  1.173271e-14  1.003642e-14  7.067899e-16
18157  1.272222e-15  1.512530e-14  7.067899e-16
18161  9.188269e-15  2.968518e-15  7.067899e-16
18165  2.403086e-15  4.806172e-15  7.067899e-16
18169  3.675308e-15  7.067899e-16  7.067899e-16
18173  8.905553e-15  5.654319e-15  7.067899e-16
18177  6.361109e-15  1.470123e-14  7.067899e-16
18181  4.806172e-15  4.099382e-15  7.067899e-16
18185  1.328765e-14  6.643825e-15  7.067899e-16
18189  1.427716e-14  1.314629e-14  7.067899e-16
18193  6.361109e-15  1.413580e-15  7.067899e-16
18197  5.937035e-15  5.654319e-15  7.067899e-16
18201  2.261728e-15  7.633331e-15  7.067899e-16
18205  1.639753e-14  4.382098e-15  7.067899e-16
18209  7.774689e-15  2.827160e-15  7.067899e-16
18213  4.523456e-15  1.554938e-15  7.067899e-16
18217  1.130864e-15  5.230245e-15  7.067899e-16
18221  1.342901e-14  1.074321e-14  7.067899e-16
18225  9.753701e-15  1.766975e-14  7.067899e-16
18229  1.583209e-14  7.916047e-15  7.067899e-16
18233  2.487901e-14  4.240740e-16  7.067899e-16
18237  3.816666e-15  7.491973e-15  7.067899e-16
18241  3.816666e-15  1.766975e-14  7.067899e-16
18245  5.795677e-15  1.413580e-16  7.067899e-16
18249  1.455987e-14  9.470985e-15  7.067899e-16
18253  2.021419e-14  1.724567e-14  7.067899e-16
18257  2.403086e-15  3.251234e-15  7.067899e-16
18261  1.258086e-14  1.201543e-14  7.067899e-16
18265  8.905553e-15  4.806172e-15  7.067899e-16
18269  1.159135e-14  5.937035e-15  7.067899e-16
18273  1.413580e-15  3.675308e-15  7.067899e-16
18277  1.201543e-14  3.816666e-15  7.067899e-16
18281  1.159135e-14  1.865925e-14  7.067899e-16
18285  3.816666e-15  1.441851e-14  7.067899e-16
18289  1.159135e-14  1.413580e-16  7.067899e-16
18293  2.827160e-15  3.251234e-15  7.067899e-16
18297  6.219751e-15  1.272222e-15  7.067899e-16
18301  5.795677e-15  4.240740e-15  7.067899e-16
18305  1.173271e-14  4.382098e-15  7.067899e-16
18309  8.764195e-15  3.675308e-15  7.067899e-16
18313  4.947530e-15  7.350615e-15  7.067899e-16
18317  3.675308e-15  9.046911e-15  7.067899e-16
18321  3.109876e-15  1.837654e-15  7.067899e-16
18325  3.392592e-15  3.109876e-15  7.067899e-16
18329  2.176913e-14  6.643825e-15  7.067899e-16
18333  7.067899e-15  1.371172e-14  7.067899e-16
18337  6.219751e-15  1.823518e-14  7.067899e-16
18341  1.625617e-14  3.392592e-15  7.067899e-16
18345  1.837654e-15  1.441851e-14  7.067899e-16
18349  1.696296e-15  1.554938e-15  7.067899e-16
18353  1.724567e-14  1.964876e-14  7.067899e-16
18357  4.099382e-15  4.240740e-16  7.067899e-16
18361  7.774689e-15  1.046049e-14  7.067899e-16
18365  9.470985e-15  6.219751e-15  7.067899e-16
18369  9.895059e-15  1.554938e-15  7.067899e-16
18373  2.106234e-14  4.806172e-15  7.067899e-16
18377  5.371603e-15  2.827160e-15  7.067899e-16
18381  7.916047e-15  4.523456e-15  7.067899e-16
18385  7.774689e-15  3.392592e-15  7.067899e-16
18389  1.837654e-14  4.664814e-15  7.067899e-16
18393  2.487901e-14  1.243950e-14  7.067899e-16
18397  0.000000e+00  6.926541e-15  7.067899e-16
18401  8.481479e-16  1.653888e-14  7.067899e-16
18405  1.017777e-14  7.067899e-16  7.067899e-16
18409  8.622837e-15  1.865925e-14  7.067899e-16
18413  2.572715e-14  1.795246e-14  7.067899e-16
18417  7.067899e-16  4.240740e-16  7.067899e-16
18421  6.361109e-15  9.753701e-15  7.067899e-16
18425  8.481479e-15  1.526666e-14  7.067899e-16
18429  1.357037e-14  8.481479e-15  7.067899e-16
18433  2.827160e-16  6.643825e-15  7.067899e-16
18437  1.682160e-14  1.837654e-15  7.067899e-16
18441  4.947530e-15  6.078393e-15  7.067899e-16
18445  5.795677e-15  7.916047e-15  7.067899e-16
18449  3.816666e-15  1.159135e-14  7.067899e-16
18453  1.243950e-14  5.230245e-15  7.067899e-16
18457  8.057405e-15  1.272222e-15  7.067899e-16
18461  2.261728e-15  1.201543e-14  7.067899e-16
18465  2.261728e-15  1.272222e-15  7.067899e-16
18469  1.554938e-14  1.031913e-14  7.067899e-16
18473  1.017777e-14  1.498395e-14  7.067899e-16
18477  4.806172e-15  1.187407e-14  7.067899e-16
18481  1.738703e-14  3.392592e-15  7.067899e-16
18485  8.340121e-15  1.880061e-14  7.067899e-16
18489  8.622837e-15  5.230245e-15  7.067899e-16
18493  1.258086e-14  4.947530e-15  7.067899e-16
18497  4.523456e-15  5.937035e-15  7.067899e-16
18501  1.696296e-15  1.597345e-14  7.067899e-16
18505  1.936604e-14  1.540802e-14  7.067899e-16
18509  7.067899e-16  5.088887e-15  7.067899e-16
18513  7.067899e-16  6.502467e-15  7.067899e-16
18517  6.361109e-15  1.229814e-14  7.067899e-16
18521  1.554938e-15  1.017777e-14  7.067899e-16
18525  9.895059e-15  8.764195e-15  7.067899e-16
18529  8.622837e-15  4.382098e-15  7.067899e-16
18533  4.806172e-15  1.696296e-14  7.067899e-16
18537  1.837654e-15  7.916047e-15  7.067899e-16
18541  1.668024e-14  6.219751e-15  7.067899e-16
18545  1.130864e-15  9.895059e-16  7.067899e-16
18549  1.003642e-14  2.120370e-15  7.067899e-16
18553  1.243950e-14  1.653888e-14  7.067899e-16
18557  1.710432e-14  1.159135e-14  7.067899e-16
18561  2.968518e-15  3.816666e-15  7.067899e-16
18565  2.191049e-14  1.441851e-14  7.067899e-16
18569  1.173271e-14  6.926541e-15  7.067899e-16
18573  1.484259e-14  9.470985e-15  7.067899e-16
18577  4.240740e-16  2.332407e-14  7.067899e-16
18581  1.696296e-15  7.491973e-15  7.067899e-16
18585  3.533950e-15  6.219751e-15  7.067899e-16
18589  1.766975e-14  7.491973e-15  7.067899e-16
18593  1.272222e-14  2.685802e-15  7.067899e-16
18597  9.895059e-16  5.654319e-16  7.067899e-16
18601  9.188269e-15  1.554938e-15  7.067899e-16
18605  1.427716e-14  1.173271e-14  7.067899e-16
18609  1.173271e-14  7.491973e-15  7.067899e-16
18613  4.240740e-15  4.382098e-15  7.067899e-16
18617  1.243950e-14  4.099382e-15  7.067899e-16
18621  1.413580e-15  2.827160e-16  7.067899e-16
18625  2.685802e-15  1.130864e-15  7.067899e-16
18629  5.371603e-15  5.654319e-16  7.067899e-16
18633  2.063827e-14  6.643825e-15  7.067899e-16
18637  5.512961e-15  7.633331e-15  7.067899e-16
18641  1.272222e-15  7.916047e-15  7.067899e-16
18645  1.159135e-14  2.827160e-15  7.067899e-16
18649  0.000000e+00  1.003642e-14  7.067899e-16
18653  3.251234e-15  6.078393e-15  7.067899e-16
18657  1.710432e-14  3.675308e-15  7.067899e-16
18661  8.340121e-15  9.895059e-15  7.067899e-16
18665  4.664814e-15  2.827160e-15  7.067899e-16
18669  7.774689e-15  2.827160e-16  7.067899e-16
18673  7.916047e-15  4.240740e-16  7.067899e-16
18677  3.109876e-15  8.905553e-15  7.067899e-16
18681  3.251234e-15  0.000000e+00  7.067899e-16
18685  8.340121e-15  6.502467e-15  7.067899e-16
18689  8.764195e-15  8.481479e-15  7.067899e-16
18693  3.392592e-15  2.403086e-15  7.067899e-16
18697  1.569074e-14  4.664814e-15  7.067899e-16
18701  1.272222e-15  1.385308e-14  7.067899e-16
18705  9.895059e-16  5.371603e-15  7.067899e-16
18709  9.470985e-15  1.201543e-14  7.067899e-16
18713  6.926541e-15  2.685802e-15  7.067899e-16
18717  1.696296e-14  4.240740e-16  7.067899e-16
18721  8.198763e-15  1.286358e-14  7.067899e-16
18725  3.109876e-15  6.361109e-15  7.067899e-16
18729  7.774689e-15  1.328765e-14  7.067899e-16
18733  1.441851e-14  2.827160e-15  7.067899e-16
18737  1.272222e-15  8.764195e-15  7.067899e-16
18741  1.187407e-14  2.261728e-15  7.067899e-16
18745  3.958024e-15  6.643825e-15  7.067899e-16
18749  9.753701e-15  7.067899e-16  7.067899e-16
18753  5.654319e-16  0.000000e+00  7.067899e-16
18757  9.046911e-15  4.382098e-15  7.067899e-16
18761  1.979012e-15  9.046911e-15  7.067899e-16
18765  2.643394e-14  1.682160e-14  7.067899e-16
18769  8.057405e-15  1.540802e-14  7.067899e-16
18773  1.074321e-14  1.328765e-14  7.067899e-16
18777  8.622837e-15  1.696296e-15  7.067899e-16
18781  4.947530e-15  1.173271e-14  7.067899e-16
18785  5.088887e-15  8.481479e-16  7.067899e-16
18789  7.067899e-16  8.622837e-15  7.067899e-16
18793  1.145000e-14  1.950740e-14  7.067899e-16
18797  1.286358e-14  9.895059e-15  7.067899e-16
18801  1.385308e-14  7.067899e-16  7.067899e-16
18805  8.481479e-15  1.837654e-15  7.067899e-16
18809  5.654319e-15  1.979012e-15  7.067899e-16
18813  1.272222e-14  4.947530e-15  7.067899e-16
18817  1.668024e-14  1.060185e-14  7.067899e-16
18821  2.120370e-14  1.116728e-14  7.067899e-16
18825  1.413580e-16  1.286358e-14  7.067899e-16
18829  2.403086e-15  6.219751e-15  7.067899e-16
18833  5.088887e-15  1.314629e-14  7.067899e-16
18837  1.017777e-14  1.130864e-15  7.067899e-16
18841  2.360678e-14  1.795246e-14  7.067899e-16
18845  1.696296e-15  9.188269e-15  7.067899e-16
18849  8.340121e-15  8.198763e-15  7.067899e-16
18853  3.816666e-15  4.382098e-15  7.067899e-16
18857  2.176913e-14  1.102592e-14  7.067899e-16
18861  3.675308e-15  9.470985e-15  7.067899e-16
18865  8.481479e-16  1.046049e-14  7.067899e-16
18869  9.188269e-15  7.067899e-16  7.067899e-16
18873  1.187407e-14  4.947530e-15  7.067899e-16
18877  7.067899e-15  5.654319e-16  7.067899e-16
18881  4.240740e-15  2.968518e-15  7.067899e-16
18885  8.340121e-15  7.067899e-15  7.067899e-16
18889  9.895059e-16  5.795677e-15  7.067899e-16
18893  1.554938e-15  8.481479e-16  7.067899e-16
18897  2.205185e-14  1.046049e-14  7.067899e-16
18901  2.827160e-15  6.926541e-15  7.067899e-16
18905  3.251234e-15  4.382098e-15  7.067899e-16
18909  8.481479e-15  1.554938e-15  7.067899e-16
18913  9.046911e-15  9.329627e-15  7.067899e-16
18917  5.654319e-16  5.088887e-15  7.067899e-16
18921  9.753701e-15  2.827160e-16  7.067899e-16
18925  2.275864e-14  1.781111e-14  7.067899e-16
18929  8.057405e-15  8.481479e-16  7.067899e-16
18933  1.328765e-14  3.533950e-15  7.067899e-16
18937  8.622837e-15  2.827160e-16  7.067899e-16
18941  8.905553e-15  1.074321e-14  7.067899e-16
18945  5.937035e-15  8.764195e-15  7.067899e-16
18949  1.724567e-14  7.916047e-15  7.067899e-16
