# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=20, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t))                TE 
0.4800  2.219916193691963e-02  -4.909458146347254e-02  1.205138964536771e-03    9.727537183954889e-03  5.000000000000000e-01
0.4900  2.171346237866542e-02  -4.804825067009443e-02  1.154317196228115e-03    9.306532583235822e-03  5.000000000000000e-01
0.5000  2.123813756346277e-02  -4.701972198766186e-02  1.105427127898506e-03    8.903537660136263e-03  5.000000000000000e-01
0.5100  2.077300707556293e-02  -4.600944742148245e-02  1.058434626015079e-03    8.517820409296420e-03  5.000000000000000e-01
0.5200  2.031788673859488e-02  -4.501773174840934e-02  1.013298085885871e-03    8.148671515319160e-03  5.000000000000000e-01
0.5300  1.987258995603741e-02  -4.404475811466525e-02  9.699703586896853e-04    7.795405015299860e-03  5.000000000000000e-01
0.5400  1.943692881736165e-02  -4.309060942863299e-02  9.284003104654970e-04    7.457358634592966e-03  5.000000000000000e-01
0.5500  1.901071500836402e-02  -4.215528623433525e-02  8.885340787493673e-04    7.133893863794549e-03  5.000000000000000e-01
0.5600  1.859376055792781e-02  -4.123872163961428e-02  8.503160812347954e-04    6.824395832286490e-03  5.000000000000000e-01
0.5700  1.818587844819254e-02  -4.034079377950636e-02  8.136898213803296e-04    6.528273023337198e-03  5.000000000000000e-01
0.5800  1.778688311070876e-02  -3.946133621702411e-02  7.785985280165095e-04    6.244956867278792e-03  5.000000000000000e-01
0.5900  1.739659082747071e-02  -3.860014661802790e-02  7.449856594666254e-04    5.973901242345479e-03  5.000000000000000e-01
0.6000  1.701482005263522e-02  -3.775699398201177e-02  7.127952972788363e-04    5.714581907086730e-03  5.000000000000000e-01
0.6100  1.664139166815317e-02  -3.693162466470791e-02  6.819724501874308e-04    5.466495883633913e-03  5.000000000000000e-01
0.6200  1.627612918437875e-02  -3.612376738997346e-02  6.524632852224549e-04    5.229160807313945e-03  5.000000000000000e-01
0.6300  1.591885889491284e-02  -3.533313741624443e-02  6.242152998376060e-04    5.002114255014616e-03  5.000000000000000e-01
0.6400  1.556940999342252e-02  -3.455943999590459e-02  5.971774464152647e-04    4.784913062187987e-03  5.000000000000000e-01
0.6500  1.522761465891141e-02  -3.380237324336819e-02  5.713002184419869e-04    4.577132636326621e-03  5.000000000000000e-01
0.6600  1.489330811485489e-02  -3.306163050879952e-02  5.465357059501915e-04    4.378366273078506e-03  5.000000000000000e-01
0.6700  1.456632866672592e-02  -3.233690233859152e-02  5.228376264278027e-04    4.188224479809991e-03  5.000000000000000e-01
0.6800  1.424651772169451e-02  -3.162787809049886e-02  5.001613362537288e-04    4.006334310325727e-03  5.000000000000000e-01
0.6900  1.393371979366176e-02  -3.093424726024867e-02  4.784638267791011e-04    3.832338713563057e-03  5.000000000000000e-01
0.7000  1.362778249626873e-02  -3.025570056718412e-02  4.577037084055528e-04    3.665895898357932e-03  5.000000000000000e-01
0.7100  1.332855652608509e-02  -2.959193083873735e-02  4.378411853823073e-04    3.506678715798442e-03  5.000000000000000e-01
0.7200  1.303589563781768e-02  -2.894263372703414e-02  4.188380235286270e-04    3.354374060215099e-03  5.000000000000000e-01
0.7300  1.274965661307423e-02  -2.830750828549650e-02  4.006575126667265e-04    3.208682289482911e-03  5.000000000000000e-01
0.7400  1.246969922396222e-02  -2.768625742875871e-02  3.832644252057486e-04    3.069316665011994e-03  5.000000000000000e-01
0.7500  1.219588619258938e-02  -2.707858829540340e-02  3.666249720359790e-04    2.936002811566849e-03  5.000000000000000e-01
0.7600  1.192808314735350e-02  -2.648421252983595e-02  3.507067566627597e-04    2.808478196867930e-03  5.000000000000000e-01
0.7700  1.166615857675991e-02  -2.590284649694670e-02  3.354787283221918e-04    2.686491630783491e-03  5.000000000000000e-01
0.7800  1.140998378138008e-02  -2.533421144097664e-02  3.209111346680559e-04    2.569802783807131e-03  5.000000000000000e-01
0.7900  1.115943282446005e-02  -2.477803359813253e-02  3.069754744950922e-04    2.458181724430613e-03  5.000000000000000e-01
0.8000  1.091438248160005e-02  -2.423404427093233e-02  2.936444508627541e-04    2.351408474957480e-03  5.000000000000000e-01
0.8100  1.067471218985389e-02  -2.370197987095238e-02  2.808919249015160e-04    2.249272585256311e-03  5.000000000000000e-01
0.8200  1.044030399653507e-02  -2.318158193555092e-02  2.686928705173303e-04    2.151572723919894e-03  5.000000000000000e-01
0.8300  1.021104250796612e-02  -2.267259712322560e-02  2.570233301560488e-04    2.058116286275262e-03  5.000000000000000e-01
0.8400  9.986814838364669e-03  -2.217477719149460e-02  2.458603717462145e-04    1.968719018677258e-03  5.000000000000000e-01
0.8500  9.767510559024349e-03  -2.168787896054830e-02  2.351820469036969e-04    1.883204658513026e-03  5.000000000000000e-01
0.8600  9.553021647918805e-03  -2.121166426538095e-02  2.249673504536196e-04    1.801404589345354e-03  5.000000000000000e-01
0.8700  9.343242439832417e-03  -2.074589989866175e-02  2.151961813026468e-04    1.723157510627586e-03  5.000000000000000e-01
0.8800  9.138069577100635e-03  -2.029035754622838e-02  2.058493046768936e-04    1.648309121431134e-03  5.000000000000000e-01
0.8900  8.937401961025618e-03  -1.984481371677107e-02  1.969083157266725e-04    1.576711817637458e-03  5.000000000000000e-01
0.9000  8.741140704018536e-03  -1.940904966701162e-02  1.883556044882620e-04    1.508224402059240e-03  5.000000000000000e-01
0.9100  8.549189082508011e-03  -1.898285132346193e-02  1.801743221843302e-04    1.442711806969724e-03  5.000000000000000e-01
0.9200  8.361452490644277e-03  -1.856600920166164e-02  1.723483488380923e-04    1.380044828534501e-03  5.000000000000000e-01
0.9300  8.177838394820352e-03  -1.815831832364088e-02  1.648622621713361e-04    1.320099872655906e-03  5.000000000000000e-01
0.9400  7.998256289024903e-03  -1.775957813422511e-02  1.577013077528233e-04    1.262758711756605e-03  5.000000000000000e-01
0.9500  7.822617651035634e-03  -1.736959241669117e-02  1.508513703609877e-04    1.207908252045413e-03  5.000000000000000e-01
0.9600  7.650835899457623e-03  -1.698816920819406e-02  1.442989465231163e-04    1.155440310824994e-03  5.000000000000000e-01
0.9700  7.482826351607037e-03  -1.661512071530823e-02  1.380311181921324e-04    1.105251403417434e-03  5.000000000000000e-01
0.9800  7.318506182237697e-03  -1.625026322996510e-02  1.320355275215778e-04    1.057242539299960e-03  5.000000000000000e-01
0.9900  7.157794383105287e-03  -1.589341704601526e-02  1.263003526992842e-04    1.011319027058920e-03  5.000000000000000e-01
1.0000  7.000611723362058e-03  -1.554440637660093e-02  1.208142848004558e-04    9.673902877856968e-04  5.000000000000000e-01
1.0100  6.846880710773095e-03  -1.520305927248709e-02  1.155665056213779e-04    9.253696765533565e-04  5.000000000000000e-01
1.0200  6.696525553743994e-03  -1.486920754146982e-02  1.105466664556515e-04    8.851743116275272e-04  5.000000000000000e-01
1.0300  6.549472124148671e-03  -1.454268666895470e-02  1.057448677756964e-04    8.467249110792321e-04  5.000000000000000e-01
1.0400  6.405647920945211e-03  -1.422333573977739e-02  1.011516397832144e-04    8.099456364811762e-04  5.000000000000000e-01
1.0500  6.264982034567095e-03  -1.391099736132076e-02  9.675792379333659e-05    7.747639433822716e-04  5.000000000000000e-01
1.0600  6.127405112076577e-03  -1.360551758796864e-02  9.255505441826205e-05    7.411104382679890e-04  5.000000000000000e-01
1.0700  5.992849323066736e-03  -1.330674584692406e-02  8.853474251731532e-05    7.089187417264719e-04  5.000000000000000e-01
1.0800  5.861248326298430e-03  -1.301453486540997e-02  8.468905888148586e-05    6.781253575521988e-04  5.000000000000000e-01
1.0900  5.732537237058305e-03  -1.272874059926237e-02  8.101041862165507e-05    6.486695475304030e-04  5.000000000000000e-01
1.1000  5.606652595223868e-03  -1.244922216291865e-02  7.749156623085250e-05    6.204932116563901e-04  5.000000000000000e-01
1.1100  5.483532334021744e-03  -1.217584176079889e-02  7.412556129200709e-05    5.935407735544329e-04  5.000000000000000e-01
1.1200  5.363115749465153e-03  -1.190846462007284e-02  7.090576480376332e-05    5.677590708709870e-04  5.000000000000000e-01
1.1300  5.245343470456843e-03  -1.164695892480213e-02  6.782582609801399e-05    5.430972504266615e-04  5.000000000000000e-01
1.1400  5.130157429543792e-03  -1.139119575144371e-02  6.487967032385464e-05    5.195066679206457e-04  5.000000000000000e-01
1.1500  5.017500834310109e-03  -1.114104900569877e-02  6.206148647369079e-05    4.969407919901749e-04  5.000000000000000e-01
1.1600  4.907318139394829e-03  -1.089639536068888e-02  5.936571592822105e-05    4.753551124361478e-04  5.000000000000000e-01
1.1700  4.799555019121343e-03  -1.065711419644004e-02  5.678704149798189e-05    4.547070524341414e-04  5.000000000000000e-01
1.1800  4.694158340725589e-03  -1.042308754065402e-02  5.432037694006849e-05    4.349558845579076e-04  5.000000000000000e-01
1.1900  4.591076138170140e-03  -1.019420001074543e-02  5.196085692954104e-05    4.160626504498840e-04  5.000000000000000e-01
1.2000  4.490257586531697e-03  -9.970338757122478e-03  4.970382746588930e-05    3.979900839804333e-04  5.000000000000000e-01
1.2100  4.391652976949660e-03  -9.751393407688805e-03  4.754483669575834e-05    3.807025377443728e-04  5.000000000000000e-01
1.2200  4.295213692123658e-03  -9.537256013543603e-03  4.547962613393681e-05    3.641659127499090e-04  5.000000000000000e-01
1.2300  4.200892182348183e-03  -9.327820995857022e-03  4.350412226537555e-05    3.483475911613798e-04  5.000000000000000e-01
1.2400  4.108641942072700e-03  -9.122985093897838e-03  4.161442851174107e-05    3.332163719632092e-04  5.000000000000000e-01
1.2500  4.018417486975801e-03  -8.922647314190396e-03  3.980681754671455e-05    3.187424094182312e-04  5.000000000000000e-01
1.2600  3.930174331542247e-03  -8.726708880778065e-03  3.807772394492537e-05    3.048971541990398e-04  5.000000000000000e-01
1.2700  3.843868967131941e-03  -8.535073186570397e-03  3.642373715005648e-05    2.916532970762887e-04  5.000000000000000e-01
1.2800  3.759458840530088e-03  -8.347645745751739e-03  3.484159474828355e-05    2.789847150528951e-04  5.000000000000000e-01
1.2900  3.676902332968073e-03  -8.164334147228974e-03  3.332817603380453e-05    2.668664198379299e-04  5.000000000000000e-01
1.3000  3.596158739604744e-03  -7.985048009096640e-03  3.188049585378911e-05    2.552745085585775e-04  5.000000000000000e-01
1.3100  3.517188249458057e-03  -7.809698934097831e-03  3.049569872062440e-05    2.441861166129663e-04  5.000000000000000e-01
1.3200  3.439951925777212e-03  -7.638200466059729e-03  2.917105317985753e-05    2.335793725708853e-04  5.000000000000000e-01
1.3300  3.364411686845654e-03  -7.470468047282879e-03  2.790394642273724e-05    2.234333550334440e-04  5.000000000000000e-01
1.3400  3.290530287205494e-03  -7.306418976863784e-03  2.669187913273761e-05    2.137280513665908e-04  5.000000000000000e-01
1.3500  3.218271299294128e-03  -7.145972369930668e-03  2.553246055590626e-05    2.044443182271008e-04  5.000000000000000e-01
1.3600  3.147599095484001e-03  -6.989049117772740e-03  2.442340378531996e-05    1.955638438031794e-04  5.000000000000000e-01
1.3700  3.078478830516708e-03  -6.835571848843556e-03  2.336252125035125e-05    1.870691116952067e-04  5.000000000000000e-01
1.3800  3.010876424322764e-03  -6.685464890619573e-03  2.234772040185349e-05    1.789433663653847e-04  5.000000000000000e-01
1.3900  2.944758545218583e-03  -6.538654232295264e-03  2.137699958475639e-05    1.711705800881381e-04  5.000000000000000e-01
1.4000  2.880092593472407e-03  -6.395067488296610e-03  2.044844408993415e-05    1.637354213360871e-04  5.000000000000000e-01
1.4100  2.816846685231082e-03  -6.254633862595115e-03  1.956022237756074e-05    1.566232245392323e-04  5.000000000000000e-01
1.4200  2.754989636799761e-03  -6.117284113804914e-03  1.871058246450498e-05    1.498199611577091e-04  5.000000000000000e-01
1.4300  2.694490949266797e-03  -5.982950521045818e-03  1.789784846864121e-05    1.433122120110512e-04  5.000000000000000e-01
1.4400  2.635320793466237e-03  -5.851566850555609e-03  1.712041730326065e-05    1.370871408093881e-04  5.000000000000000e-01
1.4500  2.577449995270525e-03  -5.723068323035171e-03  1.637675551506430e-05    1.311324688343672e-04  5.000000000000000e-01
1.4600  2.520850021206150e-03  -5.597391581710407e-03  1.566539625950127e-05    1.254364507198610e-04  5.000000000000000e-01
1.4700  2.465492964385158e-03  -5.474474661095300e-03  1.498493640748725e-05    1.199878512846884e-04  5.000000000000000e-01
1.4800  2.411351530745595e-03  -5.354256956440688e-03  1.433403377779675e-05    1.147759233716541e-04  5.000000000000000e-01
1.4900  2.358399025594091e-03  -5.236679193853799e-03  1.371140448967063e-05    1.097903866491946e-04  5.000000000000000e-01
1.5000  2.306609340443959e-03  -5.121683401073786e-03  1.311582043041737e-05    1.050214073338190e-04  5.000000000000000e-01
1.5100  2.255956940142322e-03  -5.009212878888922e-03  1.254610683301332e-05    1.004595787933470e-04  5.000000000000000e-01
1.5200  2.206416850279908e-03  -4.899212173181350e-03  1.200113995892416e-05    9.609590299268604e-05  5.000000000000000e-01
1.5300  2.157964644877335e-03  -4.791627047585649e-03  1.147984488157718e-05    9.192177274555011e-05  5.000000000000000e-01
1.5400  2.110576434341776e-03  -4.686404456747738e-03  1.098119336611253e-05    8.792895473711164e-05  5.000000000000000e-01
1.5500  2.064228853688108e-03  -4.583492520170947e-03  1.050420184123151e-05    8.410957328410076e-05  5.000000000000000e-01
1.5600  2.018899051018701e-03  -4.482840496636372e-03  1.004792945914152e-05    8.045609480031867e-05  5.000000000000000e-01
1.5700  1.974564676256201e-03  -4.384398759184906e-03  9.611476239771072e-06    7.696131293692413e-05  5.000000000000000e-01
1.5800  1.931203870123725e-03  -4.288118770648629e-03  9.193981295594553e-06    7.361833436818311e-05  5.000000000000000e-01
1.5900  1.888795253367044e-03  -4.193953059719490e-03  8.794621133565237e-06    7.042056519464408e-05  5.000000000000000e-01
1.6000  1.847317916213453e-03  -4.101855197543490e-03  8.412608030807271e-06    6.736169793692071e-05  5.000000000000000e-01
1.6100  1.806751408062110e-03  -4.011779774828824e-03  8.047188480862807e-06    6.443569909442681e-05  5.000000000000000e-01
1.6200  1.767075727400776e-03  -3.923682379456710e-03  7.697641707429537e-06    6.163679724452405e-05  5.000000000000000e-01
1.6300  1.728271311943973e-03  -3.837519574583867e-03  7.363278242657173e-06    5.895947165860849e-05  5.000000000000000e-01
1.6400  1.690319028987715e-03  -3.753248877225828e-03  7.043438567198470e-06    5.639844141268161e-05  5.000000000000000e-01
1.6500  1.653200165976036e-03  -3.670828737310566e-03  6.737491809332542e-06    5.394865497092674e-05  5.000000000000000e-01
1.6600  1.616896421274678e-03  -3.590218517192075e-03  6.444834500594432e-06    5.160528022174494e-05  5.000000000000000e-01
1.6700  1.581389895147379e-03  -3.511378471613822e-03  6.164889385456511e-06    4.936369494659684e-05  5.000000000000000e-01
1.6800  1.546663080930335e-03  -3.434269728112192e-03  5.897104282713895e-06    4.721947770285091e-05  5.000000000000000e-01
1.6900  1.512698856400443e-03  -3.358854267850260e-03  5.640950996327953e-06    4.516839910265408e-05  5.000000000000000e-01
1.7000  1.479480475333119e-03  -3.285094906872441e-03  5.395924273579627e-06    4.320641347062352e-05  5.000000000000000e-01
1.7100  1.446991559245484e-03  -3.212955277770789e-03  5.161540808477583e-06    4.132965086390432e-05  5.000000000000000e-01
1.7200  1.415216089320882e-03  -3.142399811753877e-03  4.937338288455399e-06    3.953440943885283e-05  5.000000000000000e-01
1.7300  1.384138398510720e-03  -3.073393721109454e-03  4.722874482477509e-06    3.781714814928935e-05  5.000000000000000e-01
1.7400  1.353743163809760e-03  -3.005902982052207e-03  4.517726368755175e-06    3.617447976191791e-05  5.000000000000000e-01
1.7500  1.324015398701033e-03  -2.939894317948176e-03  4.321489300351986e-06    3.460316417513592e-05  5.000000000000000e-01
1.7600  1.294940445766670e-03  -2.875335182907559e-03  4.133776207033023e-06    3.310010202805583e-05  5.000000000000000e-01
1.7700  1.266503969460987e-03  -2.812193745737812e-03  3.954216831783432e-06    3.166232858713228e-05  5.000000000000000e-01
1.7800  1.238691949042278e-03  -2.750438874249128e-03  3.782457000490406e-06    3.028700789833679e-05  5.000000000000000e-01
1.7900  1.211490671659824e-03  -2.690040119904574e-03  3.618157923348108e-06    2.897142719334514e-05  5.000000000000000e-01
1.8000  1.184886725592697e-03  -2.630967702807286e-03  3.460995526607524e-06    2.771299153870388e-05  5.000000000000000e-01
1.8100  1.158866993637059e-03  -2.573192497017358e-03  3.310659813353212e-06    2.650921871742179e-05  5.000000000000000e-01
1.8200  1.133418646638650e-03  -2.516686016191157e-03  3.166854252046058e-06    2.535773433289016e-05  5.000000000000000e-01
1.8300  1.108529137167318e-03  -2.461420399535998e-03  3.029295191625976e-06    2.425626712547484e-05  5.000000000000000e-01
1.8400  1.084186193330448e-03  -2.407368398073246e-03  2.897711302020873e-06    2.320264449254208e-05  5.000000000000000e-01
1.8500  1.060377812722243e-03  -2.354503361203079e-03  2.771843038958298e-06    2.219478820308155e-05  5.000000000000000e-01
1.8600  1.037092256505886e-03  -2.302799223564280e-03  2.651442132024125e-06    2.123071029847384e-05  5.000000000000000e-01
1.8700  1.014318043625642e-03  -2.252230492182590e-03  2.536271094958515e-06    2.030850917131689e-05  5.000000000000000e-01
1.8800  9.920439451460744e-04  -2.202772233901272e-03  2.426102757223199e-06    1.942636581457687e-05  5.000000000000000e-01
1.8900  9.702589787155625e-04  -2.154400063087700e-03  2.320719815916144e-06    1.858254023366530e-05  5.000000000000000e-01
1.9000  9.489524031513998e-04  -2.107090129609906e-03  2.219914407149745e-06    1.777536801436520e-05  5.000000000000000e-01
1.9100  9.281137131438017e-04  -2.060819107077157e-03  2.123487696047146e-06    1.700325703983653e-05  5.000000000000000e-01
1.9200  9.077326340762129e-04  -2.015564181338769e-03  2.031249484547911e-06    1.626468435022574e-05  5.000000000000000e-01
1.9300  8.877991169593576e-04  -1.971303039235475e-03  1.943017836249510e-06    1.555819313868468e-05  5.000000000000000e-01
1.9400  8.683033334765372e-04  -1.928013857597819e-03  1.858618717544612e-06    1.488238987787393e-05  5.000000000000000e-01
1.9500  8.492356711377314e-04  -1.885675292486139e-03  1.777885654346343e-06    1.423594157128251e-05  5.000000000000000e-01
1.9600  8.305867285401128e-04  -1.844266468666828e-03  1.700659403724407e-06    1.361757312394243e-05  5.000000000000000e-01
1.9700  8.123473107326417e-04  -1.803766969319708e-03  1.626787639804402e-06    1.302606482735182e-05  5.000000000000000e-01
1.9800  7.945084246824496e-04  -1.764156825971410e-03  1.556124653310759e-06    1.246024995364578e-05  5.000000000000000e-01
1.9900  7.770612748407813e-04  -1.725416508649830e-03  1.488531064160684e-06    1.191901245426959e-05  5.000000000000000e-01
2.0000  7.599972588063082e-04  -1.687526916254775e-03  1.423873546542176e-06    1.140128475861488e-05  5.000000000000000e-01
2.0100  7.433079630836713e-04  -1.650469367140083e-03  1.362024565933893e-06    1.090604566827677e-05  5.000000000000000e-01
2.0200  7.269851589351684e-04  -1.614225589902535e-03  1.302862127548094e-06    1.043231834277845e-05  5.000000000000000e-01
2.0300  7.110207983235337e-04  -1.578777714373064e-03  1.246269535700518e-06    9.979168372790057e-06  5.000000000000000e-01
2.0400  6.954070099438154e-04  -1.544108262805772e-03  1.192135163632530e-06    9.545701937041443e-06  5.000000000000000e-01
2.0500  6.801360953423907e-04  -1.510200141260450e-03  1.140352233331542e-06    9.131064039293340e-06  5.000000000000000e-01
2.0600  6.652005251212054e-04  -1.477036631174325e-03  1.090818604915400e-06    8.734436821889419e-06  5.000000000000000e-01
2.0700  6.505929352253690e-04  -1.444601381118894e-03  1.043436575165308e-06    8.355037952562851e-06  5.000000000000000e-01
2.0800  6.363061233122709e-04  -1.412878398737770e-03  9.981126848099029e-07    7.992119081315323e-06  5.000000000000000e-01
2.0900  6.223330452004312e-04  -1.381852042861579e-03  9.547575341803601e-07    7.644964364324826e-06  5.000000000000000e-01
2.1000  6.086668113963330e-04  -1.351507015796001e-03  9.132856068729067e-07    7.312889051970639e-06  5.000000000000000e-01
2.1100  5.953006836975247e-04  -1.321828355779172e-03  8.736151010709345e-07    6.995238138190461e-06  5.000000000000000e-01
2.1200  5.822280718703160e-04  -1.292801429604711e-03  8.356677681939921e-07    6.691385068505588e-06  5.000000000000000e-01
2.1300  5.694425304004323e-04  -1.264411925406751e-03  7.993687585554036e-07    6.400730504165783e-06  5.000000000000000e-01
2.1400  5.569377553150223e-04  -1.236645845603403e-03  7.646464737240781e-07    6.122701139976120e-06  5.000000000000000e-01
2.1500  5.447075810744538e-04  -1.209489499995181e-03  7.314324252992961e-07    5.856748573474063e-06  5.000000000000000e-01
2.1600  5.327459775323651e-04  -1.182929499014981e-03  6.996610998199169e-07    5.602348223226239e-06  5.000000000000000e-01
2.1700  5.210470469624717e-04  -1.156952747126295e-03  6.692698295415406e-07    5.358998294111286e-06  5.000000000000000e-01
2.1800  5.096050211506639e-04  -1.131546436366390e-03  6.401986688267379e-07    5.126218787547844e-06  5.000000000000000e-01
2.1900  4.984142585509621e-04  -1.106698040031280e-03  6.123902759045379e-07    4.903550554715442e-06  5.000000000000000e-01
2.2000  4.874692415039240e-04  -1.082395306499376e-03  5.857897997659392e-07    4.690554390900684e-06  5.000000000000000e-01
2.2100  4.767645735161367e-04  -1.058626253190767e-03  5.603447719723605e-07    4.486810169182488e-06  5.000000000000000e-01
2.2200  4.662949765994497e-04  -1.035379160659143e-03  5.360050031636159e-07    4.291916011747541e-06  5.000000000000000e-01
2.2300  4.560552886686369e-04  -1.012642566813478e-03  5.127224840612943e-07    4.105487497201427e-06  5.000000000000000e-01
2.2400  4.460404609962063e-04  -9.904052612665771e-04  4.904512907722585e-07    3.927156902311881e-06  5.000000000000000e-01
2.2500  4.362455557230998e-04  -9.686562798077524e-04  4.691474942054973e-07    3.756572476688552e-06  5.000000000000000e-01
2.2600  4.266657434240587e-04  -9.473848989968598e-04  4.487690734236452e-07    3.593397748968586e-06  5.000000000000000e-01
2.2700  4.172963007264516e-04  -9.265806308770570e-04  4.292758327582624e-07    3.437310863139524e-06  5.000000000000000e-01
2.2800  4.081326079813935e-04  -9.062332178036654e-04  4.106293225253928e-07    3.288003943690418e-06  5.000000000000000e-01
2.2900  3.991701469860049e-04  -8.863326273865896e-04  3.927927631850075e-07    3.145182488338969e-06  5.000000000000000e-01
2.3000  3.904044987556908e-04  -8.668690475437985e-04  3.757309727947462e-07    3.008564787136857e-06  5.000000000000000e-01
2.3100  3.818313413453385e-04  -8.478328816634309e-04  3.594102976148587e-07    2.877881366807461e-06  5.000000000000000e-01
2.3200  3.734464477183618e-04  -8.292147438721405e-04  3.437985457274698e-07    2.752874459219953e-06  5.000000000000000e-01
2.3300  3.652456836625410e-04  -8.110054544073449e-04  3.288649235392320e-07    2.633297492951374e-06  5.000000000000000e-01
2.3400  3.572250057516281e-04  -7.931960350911001e-04  3.145799750421208e-07    2.518914606933749e-06  5.000000000000000e-01
2.3500  3.493804593517178e-04  -7.757777049033662e-04  3.009155237125672e-07    2.409500185227028e-06  5.000000000000000e-01
2.3600  3.417081766713946e-04  -7.587418756524832e-04  2.878446169343241e-07    2.304838412000116e-06  5.000000000000000e-01
2.3700  3.342043748547008e-04  -7.420801477407223e-04  2.753414728354461e-07    2.204722845842276e-06  5.000000000000000e-01
2.3800  3.268653541159804e-04  -7.257843060228225e-04  2.633814294345150e-07    2.108956012565195e-06  5.000000000000000e-01
2.3900  3.196874959156822e-04  -7.098463157554747e-04  2.519408959958106e-07    2.017349015692594e-06  5.000000000000000e-01
2.4000  3.126672611762213e-04  -6.942583186357524e-04  2.409973064974710e-07    1.929721163869020e-06  5.000000000000000e-01
2.4100  3.058011885370202e-04  -6.790126289265375e-04  2.305290751208638e-07    1.845899614452955e-06  5.000000000000000e-01
2.4200  2.990858926478677e-04  -6.641017296670305e-04  2.205155536733708e-07    1.765719032591197e-06  5.000000000000000e-01
2.4300  2.925180624997564e-04  -6.495182689664774e-04  2.109369908606047e-07    1.689021265102093e-06  5.000000000000000e-01
2.4400  2.860944597923731e-04  -6.352550563792838e-04  2.017744933277235e-07    1.615655028524325e-06  5.000000000000000e-01
2.4500  2.798119173374394e-04  -6.213050593597309e-04  1.930099883929994e-07    1.545475610715981e-06  5.000000000000000e-01
2.4600  2.736673374971144e-04  -6.076613997945460e-04  1.846261884001335e-07    1.478344585415297e-06  5.000000000000000e-01
2.4700  2.676576906566896e-04  -5.943173506116144e-04  1.766065566190043e-07    1.414129539200065e-06  5.000000000000000e-01
2.4800  2.617800137308221e-04  -5.812663324631646e-04  1.689352746275891e-07    1.352703810307131e-06  5.000000000000000e-01
2.4900  2.560314087025717e-04  -5.685019104817897e-04  1.615972111107224e-07    1.293946238796837e-06  5.000000000000000e-01
2.5000  2.504090411945194e-04  -5.560177911077033e-04  1.545778920141448e-07    1.237740927569601e-06  5.000000000000000e-01
2.5100  2.449101390712643e-04  -5.438078189856716e-04  1.478634719949765e-07    1.183977013763241e-06  5.000000000000000e-01
2.5200  2.395319910726082e-04  -5.318659739300847e-04  1.414407071122988e-07    1.132548450080152e-06  5.000000000000000e-01
2.5300  2.342719454767564e-04  -5.201863679566750e-04  1.352969287039786e-07    1.083353795613002e-06  5.000000000000000e-01
2.5400  2.291274087928732e-04  -5.087632423794187e-04  1.294200183982096e-07    1.036296015756357e-06  5.000000000000000e-01
2.5500  2.240958444823484e-04  -4.975909649711875e-04  1.237983842104788e-07    9.912822908095700e-07  5.000000000000000e-01
2.5600  2.191747717081453e-04  -4.866640271867521e-04  1.184209376788139e-07    9.482238328934160e-07  5.000000000000000e-01
2.5700  2.143617641116119e-04  -4.759770414467671e-04  1.132770719922087e-07    9.070357108193393e-07  5.000000000000000e-01
2.5800  2.096544486161526e-04  -4.655247384813995e-04  1.083566410690877e-07    8.676366825658766e-07  5.000000000000000e-01
2.5900  2.050505042571720e-04  -4.553019647322894e-04  1.036499395445414e-07    8.299490350318295e-07  5.000000000000000e-01
2.6000  2.005476610377117e-04  -4.453036798115634e-04  9.914768362685967e-08    7.938984307500915e-07  5.000000000000000e-01
2.6100  1.961436988092174e-04  -4.355249540166470e-04  9.484099278560124e-08    7.594137612597934e-07  5.000000000000000e-01
2.6200  1.918364461768843e-04  -4.259609658996510e-04  9.072137223508183e-08    7.264270068475388e-07  5.000000000000000e-01
2.6300  1.876237794290397e-04  -4.166069998901335e-04  8.678069617872885e-08    6.948731023810754e-07  5.000000000000000e-01
2.6400  1.835036214900376e-04  -4.074584439700649e-04  8.301119178125327e-08    6.646898089707720e-07  5.000000000000000e-01
2.6500  1.794739408961460e-04  -3.985107873998506e-04  7.940542383702446e-08    6.358175912057495e-07  5.000000000000000e-01
2.6600  1.755327507939238e-04  -3.897596184942884e-04  7.595628010440661e-08    6.081994997225211e-07  5.000000000000000e-01
2.6700  1.716781079605937e-04  -3.812006224473667e-04  7.265695727712991e-08    5.817810588745156e-07  5.000000000000000e-01
2.6800  1.679081118459262e-04  -3.728295792048278e-04  6.950094756502450e-08    5.565101592809142e-07  5.000000000000000e-01
2.6900  1.642209036351648e-04  -3.646423613834506e-04  6.648202585764950e-08    5.323369550428565e-07  5.000000000000000e-01
2.7000  1.606146653325278e-04  -3.566349322360237e-04  6.359423744549661e-08    5.092137654242801e-07  5.000000000000000e-01
2.7100  1.570876188648370e-04  -3.488033436610080e-04  6.083188627454963e-08    4.870949808034625e-07  5.000000000000000e-01
2.7200  1.536380252048304e-04  -3.411437342559065e-04  5.818952371103227e-08    4.659369727097569e-07  5.000000000000000e-01
2.7300  1.502641835137259e-04  -3.336523274133805e-04  5.566193779418284e-08    4.456980077680768e-07  5.000000000000000e-01
2.7400  1.469644303026150e-04  -3.263254294591759e-04  5.324414295585780e-08    4.263381653813818e-07  5.000000000000000e-01
2.7500  1.437371386122712e-04  -3.191594278309388e-04  5.093137018668612e-08    4.078192589888022e-07  5.000000000000000e-01
